Word/Phrase,Description & Definition
tuitui,"1, tūtī . Candlenut (Aleurites moluc-cana). ‘E tūtī  te reira rākau. that is a candlenut tree; tē pao tūtī  ra ‘aia ‘ei tūrama. he is cracking the candlenuts open (to use kernel) for (lamp) fuel; ‘ī  rua āna pūtē tuitui. he has two sackfuls of candlenuts. [Pn. *tuitui2.]  ILL"
tuitui,", Candlenut"
tuitui,"2, (-a, -‘ia), fq. tui1. Sew, stitch, embroider, crochet, string on; gore. Tē tuitui nei mātou i teia au pona tamariki. we are making these children’s dresses; e tuitui i te au ika mama‘ata, ‘auraka te mea rikiriki. string up the big fish, not the little ones; e tuitui auaro pūtē tāna ‘anga‘anga kite roa atu. she is most expert at embroi-dering pillowcases; kua tuituia te pitopito ki runga i tōna pona. buttons were sewn on her dress. Tuitui rima, to stitch by hand, hand sewn, etc. ‘E pona tuitui rima ‘ua tēnā. that is a handmade dress (hand sewn). Taura tuitui, em-broidery (or crochet) thread. [tui1 RR.]"
tu‘itu‘i,", (-a, -‘ia), intens. tu‘i1. Rich, fatty, delicious. Kāre e tu‘itu‘i ana teia kai. this food isn’t too rich; ‘e tu‘itu‘i roa te tai, tāvaia tēta‘i mānga. the sauce is very rich, water it down a bit; tu‘itu‘i te kai! The food is delicious! [tu‘i2 RR.]"
tuka,", n. Sugar. ‘Ōmai i te tuka. pass the sugar; ‘ī ‘ia te moni i te pūtē tuka? How much is a bag of sugar?; kāre au i tuku tuka ana ki roto i tāna kaope. I haven’t put any sugar in his coffee. Tuka mura-mura, brown sugar. Tuka teatea, white sugar. [Eng. sugar.] tūka‘i, (-‘ia). peel the skin off (pandanus drupes) whole (cutting spirally, for use in garlands. Tē tuka‘ī  ra te va‘ine i te ‘ara ‘ei ma‘ani ‘ei. the woman is peeling the (skin off the) pandanus (drupes) to go in her garlands. tūkatau. Able, skilful. Ko Tere rāi tei tūkatau. Tere alone is capable. tūkati, (-a, -‘ia). 1. Come together, join, meet. Kia tūkati meitaki ngā ‘ope o te rākau ka pātiti ei. See that the ends of the timber are properly joined before you nail them down; Kua tiāti tēta‘i tua ē tēta‘i, ē i te tūkati‘anga, kua tā pātia pēniti ‘ua rātou. both sides charged, and when they met they fought with bayonets alone; Tūkatia ngā ‘ope o te niuniu kia tae te tuatua. join the (severed) ends of the wire so that the message can get through. 2. v.t. Join. Kua tūkati ‘aia i te ‘ope. he has joined the ends. tūkatikati, v.i. Teeter, wobble (e.g. of a top spinning), miss, not run smoothly (as car engine). Nō tei mingi te naero i raro i tāna tōpī  i tūkatikati ei te taka. because the nail in the bottom of his top was bent, it wobbled as it spun; Nō tōna kona, nō reira i tūkatikati ei tāna ‘aere. he was drunk, that’s why he walked so unstead-ily; Nō te tūkatikati i te taka o tāna matī ni, i tāmate‘ia ai. because his engine wasn’t running smoothly (e.g. missing on some cylinders, knocking), he switched it off. tuke. The empty shell (of a sea-egg). Taria te tuke o te vana ki raro i te rua. throw the empty shells of the vana away in the pit; ‘E putunga tuke kina tei kō. there is a heap of empty kina (sea-egg) shells over there. Tuke mata, the hollow around the eye, the bony ridges under the eyebrows. Nō te roa i tōna maki‘anga, nō reira i naonao ei tōna tuke mata. his eyes were sunken as a result of his long illness. ‘Uru‘uru tuke mata, eyebrow. Tuke ni‘o, part of jawbone in which teeth are set, dental plate. [Pn. *tuke1.] tūkē, n. Different, altered, strange, queer; difference, differently, alter, change (into). E tūkē ana i tēta‘i taime tāna ‘ākono‘anga ki te tamariki. there are times when his behaviour towards the children is (quite) different; Kua kite au i tēta‘i ‘apinga tūkē rava. I saw something very strange; Kāre rave ‘e tūkē i kitea. no change at all has been observed; Kāre rava ōna tūkē‘anga. he hasn’t changed at all; ‘Ea‘a te tūkē i teia ngā pi‘a? What is the difference between these two boxes?; ‘E ‘anga‘anga tūkē rava tāna i rave ki tā māua moni. That was something very strange he did with our money; ‘E tūkē tāna kimi‘anga i te reira nūmero i tāku i kite. he worked out the sum a different way from the one I know. [tū1, kē.] tūkekē, tūkēkē, tūkētūkē, fq. tūkē. Dif-ferent (of several things), various, assorted, etc. Mē tūkēkē te manako, kā ‘inga. if we all have different ideas, we‘ll fall; nō te tūkēkē o te manako. nō reira i roa ai te ‘uipā‘anga. because various different proposals were put forward, the meeting went on for a long time; ‘e tūkētūkē te au kara pēni tāna i ‘inangaro. he wanted an assortment of different coloured paints. tūkēkē, see tūkekē. tūkētūkē, see tūkekē."
tuki,", 1. (-a, -‘ia, -na). Pound, thump, slam, bump, ram, butt, charge (with shoulder), kick (of gun). E tuki i te kaope kia marū meitaki. pound the coffee (beans) into a fine powder; kua tuki au iāia ki taku po‘o rima. I banged him with my elbow; ‘auraka e tuki ‘ua i te pā mē tāpiri. don’t just slam the door when you close it; tukia ki te ‘āmara. bang it with the hammer; ka tukia e au tō taringa mē mārō tuatua mai koe. I‘ll box your ears for you if you keep answering me back; ‘Ākara ka tukia koe e te puakatoro. look out, the cow will butt you; kā tuki tēnā pupu‘i nō te repo i te va‘a. that rifle will kick, because the barrel is dirty. 2. Reach (of news, rumour, etc.). Kua tuki tōna rongo ki te au ‘enua rava rāi. his fame reached all the islands. 3. A pounder, pestle. ‘E tuki poke tēnā. that pestle is for pounding up poke. [Pn. *tuki.] tūkia, pass. tutuki 3. Reach (of news, etc.). Kāre tōna rongo i tūkia ake ki tai. his fame has not spread abroad yet. tūkiakia. Be conflicting (of opinions). Kua ‘oro ā tūkiakia rāi te tangata i tōku ‘apai‘anga atu i tē reira manako. there was a good deal of disagreement when I put forward that idea; nō te tūkiakia i te manako, nō reira i vao‘o‘ia ai ki tērā mai ‘uipā‘anga. because opinions were divided, the matter was held over to the next  meeting. tukingā ngaru. Place where the waves break. ‘Auraka e tū ki te tūkingā ngaru mē kinokino te tai. don’t stand where the waves are breaking if the sea is rough."
tukina,", pass. tuki, q.v."
tukipata,", (Bib. dukipata). Lapwing (Lev. 11:19)."
tukituki,", (a, -‘ia, -na), fq. tuki. Pound, thump, bang, bump, jolt. E tukituki mārie ki te ‘āmara kia kore e nga‘ā. hammer it gently so that it won’t break; Kua mingimingi te naero i tōna tukituki‘anga. he bent the nails while driving them in; ‘e rākau tukituki pāpā‘ia tēnā. that (wooden) pestle is for pounding pāpā‘ia; kua tukituki viviki tōna puku‘atu. his heart beat fast; nō te pukupuku i te mataara, nō reira i tukituki ei te mōtokā. the car bumped along because of the bumps in the road; kua ‘oro tukituki te ‘oro‘enua. the horse trotted. Tukituki tēnitēni, a chanting  game."
tuko,", n., (Bib. zugo).A yoke, burden. Kua riro te reira ‘akaputu‘anga moni ‘ei tuko. that money collecting became a burden. tūkōpā, n. Upright posts at side of door, window frame. ‘Akatū‘ia te tūkōpā o te ‘are kia tika meitaki. see that the door posts are put up exactly upright; te tūkōpā ō runga i te ngūtupa, the lintel over the door. tūkoro, n. Halo (round sun, or moon). Kua kitea te tūkoro inapō. a halo was seen last night; ‘e tūkoro tākipini i te marama, a halo round the moon."
tuku,", (-a, -‘ia -na). 1. Release, leave go, cast or pay out (net). Kua tuku ‘aia i te manu kia rere. he let the bird fly away; e tuku i te taura kia karu tēta‘i mānga. slacken off the rope a bit; kua tuku ‘aia i te matangi ki va‘o. he let the air out; e tuku mārie i te kupenga. pay out the net slowly; tukuia io ra te poti. then the boat was lowered (Acts 27:30); kua ‘inga‘inga rātou i tō mātou tuku‘anga i te taura. they all fell over when we let go of the rope. tuku i te tūtau, let go anchor. 2. Allow, let, give or grant (permission, authority), concede. E tuku i tēnā tangata kia ‘aere. allow that man to go; e tuku ‘ua i te ‘oro‘enua kia ori ‘aere. just let the horse roam free; e tuku koe iāia kia tuatua. let him speak; tukuna te tamariki kia ‘ōrotē. give the children a holiday; tē tuku nei au i te tika o teia ‘apinga kiā koe. I‘m giving you the right to this; kua tuku ‘aia ki tā rātou i ‘inangaro. he conceded what they wanted; E kua tuku ‘aia i te ‘akaue‘anga kia pupu‘i. he gave the order to fire. 3. Put, place, leave, deposit, lay (egg, trap), set (problem, trap, task), play (card), deliver (opinion, decision). Kua tuku ‘aia i te kā‘ui meika ki raro nō te teima‘a. he put the bunch of bananas down because of the weight; nā‘ai i tuku i tēnā ‘apinga ki runga i kona? who put that thing up there?; kua tuku ‘aia i te ra‘i‘anga o tāna moni ki roto i te pāngika. he deposited most of his money in the bank; kua tuku te moa i te ‘ua ki roto i te pi‘a. the hen laid the egg in the box; kā tuku au i tēta‘i pēpa kiāia. I‘ll send him a letter; Kua tuku ‘aia i te nūmero mua ē kua kimi mātou. he set the first sum and we worked it out; kā tuku au i teia ‘anga-‘anga nā‘au e rave. I‘ll give you this job to do. kāre āku peti, nō reira au i tuku ata ai; I didn’t have any spades, that’s why I played a heart. 4. Leave (until later). E tuku ki te tī roe ka ‘akapiri ei i tō tī nana puaka ki te toa. leave it until the new moon before you put your sow to the boar. 5. Swallow. E ngaungau meitaki i tā‘au kai kā tuku ei. chew your food properly before you swallow it. 6. Leave (intr.), depart. Kua tuku te pa‘ī  ki Ma‘uke ē kā tae āpōpō i te pōpongi. the ship has left for Ma‘uke, it is due there tomorrow morning. Tuku i te ‘au, yield, give in, give up hope. Kua tuku ‘aia i te ‘au. he gave in. Tuku i te ririnui ‘openga, make a supreme effort, throw in every-thing one has got, exert one’s utmost strength. Kua tuku ‘aia i tōna ririnui ‘openga. he exerted his last ounce of strength. Tukumoe, leave off, resist, break off (doing something), stop for a while. Kāre rava rātou i tukumoe i te rave i te ‘anga‘anga. they worked on without ever taking a break; kāre rava ‘aia i tukumoe i te rave i te kino. he never stopped doing evil; e tangata tukumoe kore ‘aia i te tanu. he works ceaselessly at his planting; ‘mē kā tukumoe kōtou, ka ma‘ata atu te kino. if you leave it now, it will only get worse. 7. Entry stake (at cards). ‘ī  rua tirī ngi te tuku. two shillings to come in (the bet-ting). [Pn. *tuku.]"
tukunga,", nom. 1. Fishing ground (where net is cast). ‘E tukunga kanae tēnā. that is a kanae fishing ground. 2. Act of releasing, act or place of depositing, etc. ‘ī  rua paunu tāna i tuku ei i te tukunga mua, ē te rua, ‘ē rima tirī ngi. he paid in two pounds the first time, and five shillings the second time."
tukutuku,", (a, -‘ia, -na), fq. tuku 1. Release, let, allow; put, place, set, give (opinions etc.), leave, leave off, swallow, etc. ‘Akaetā‘ia te taura, ‘auraka e tukutuku. keep the rope tight, don’t let it go slack; Kua tukutuku ‘aia i te tamariki kia ‘aere kia kanga. he let the children go and play; tukutukuna rātou ki raro mei runga i te torōka. put them down off the truck; ‘auraka e tukutuku i te pi‘a ki raro, kā kī  i te repo. don’t put the boxes down, they‘ll get dirty; e ngau meitaki i tā‘au kai, ‘auraka e tukutuku ‘ua. Chew your food well, don’t just swallow it right down. Tukutuku piri, play at riddles."
tukutukura‘onui,", n. Spider. Ka manuia koe, ‘e tukutukura‘onui tēnā i muri i tō tua. you‘re going to be lucky, there is a spider on your back; ‘e punua tukutuku-ra‘onui tē no‘o ‘uā ra i runga i te pūngā-verevere. there is a young spider sitting in its web. tūmā. and some more, more than, ever so many (after numerals). ‘ī  varu nga‘uru tūmā te ika tei mou. more than eighty fish were  caught. tūmanava. Dear to, close to, intimate. ‘E tamā‘ine tūmanava ‘oki te reira nā rāua. that girl is very dear to them. ‘Oa tūmanava, a bosom friend or comrade. ‘E ‘oa tūmanava nōna, mei ‘ito roa mai. he is a bosom friend, and has been for a long  time. tūmārō, n. Young of the fish called kanae. tūmatatini. Manifold, numerous, diverse, many of all sorts and kinds. kua ‘aka-putuputu‘ia te au mea tūmatatini rava rāi mei tērā ē mei tērā ‘enua kia ‘ākarakara‘ia. all sorts of things from many different lands were brought together on display; ‘e tūmatatī ni te au ‘apinga tei ‘akaāri‘ia. all sorts of things were on view. tūmatetenga, v.i. 1. Be sad, miserable, disappointed, anxious; Kua tūmatetenga ‘aia nō tei kore ‘aia i pāti i te tārērē. she was miserable because she didn’t pass her exam; ‘ea‘a rā ‘aia i ‘ākara‘anga tūma-tetenga ai i teia rā. I wonder why she is looking so sad today. 2. Distress, anxiety, personal problem. Kia roko‘ia ‘aia e te tūmatetenga, kua ma‘ara  ē ‘e Atua tēta‘i. when misfortune overtook him he remembered that there was a God; ‘aere mai, ‘ea‘a tō‘ou tūmatetenga? Come on, what is your problem?"
tumatuma,", v.i. Be wrinkled, screwed up (as face in anger), scowling, frowning. ‘Ea‘a rā tōna mata i tumatuma ‘ua ai? What is he scowling like that for?; ‘auraka koe e ma‘ani tumatuma i tō‘ou mata kiāia. don’t frown at him; nō te tumatuma i tōna mata i manako ei au ē kua riri ‘aia. I could tell from the way he was scowling that he was angry; kāre e nōku te mata tumatuma, nō‘ou rāi. it isn’t me that’s scowling, it’s you. [Ce. *tuma.] tūmiāma. Incense. Nō tē‘ea toa mai tā‘au tūmiāma? Where did you get your incense from?"
tumu,"1, n. 1. The cause, reason. Ko te tumu te reira i ‘aere mai ei au. that is the reason I came; ‘e a‘a te tumu i pekapeka ai rāua? What made them quarrel? 2. source, place of origin, head (of pipe, channel, etc.). Te tumu o te vai, the source of the river; ko te tumu o te paipa tei kino. the trouble is at the head (inlet) of the pipe; ko te anoano maata i te moni te tumu o te au kino katoa nei. for the love of money is the root of all evil (1 Tim. 6.10). 3. Foundation of a house, base of a mountain. Tē patū ra rātou i te tumu o te ‘are. they are laying the foundations of the house; kua ‘akaea rātou i te tae‘anga ki te tumu o te maunga. they took a rest when they got to the bottom of the mountain. 4. Stump, trunk, taproot. Ka ‘ōpara ki ‘ea tēnā tumu rākau? Where are you rolling that tree trunk?; kua ‘ati tōna ni‘o ē kua vai atu te tumu ki roto. his tooth snapped off leaving the stump in. Tumu ‘enua, the original settlers of a land, people native to a land, the landed aristocracy. Ko taua ‘uānga tangatā ra, te tumu ‘enua tika ai. that clan, they were the original settlers; mē kā tika i te tumu ‘enua kia pērā tātou, ka nā reira te rave. if it is all right with the native people for us to do it that way, that’s how we‘ll do it. Tumu kōrero, historian, one who is learned in the old lore. E ui ki te tumu kōrero. ask the historian. Tumu manako, tumu tuatua, items on agenda. E tatau i te au tumu manako nā mua ka ‘uri‘uri ei. read the items on the agenda before we start the discussion. Tumu toa, hero, great warrior. Mē ‘e tumu toa ‘aia, karanga‘ia atu kia tū mai ki te ātea. if he is a great hero, call him to come and stand out in the open. 5. Pertaining to the family tree; hereditary, inherited. ‘E maki tumu tē reira nō te reira ‘uānga. the disease runs in that family; Ko tōna ‘enua tumu tika ai te reira, ‘eia‘a tēia. that’s his own land, not this. [Pn. *tumu.]"
