Word/Phrase,Description & Definition
puaka,", n. 1. Pig, pork. Kua ori ‘ua te au puaka mei te mea rāi ē kāre ō rātou pū. the pigs just wandered around as if they didn’t belong to anyone; kāre te puaka e ‘ānau mai ana ‘e ‘oro‘enua. a pig doesn’t sire (or bear) a horse (like father, like son); tēta‘i punua puaka parākava, a brown piglet; tē ma‘ani ‘āua puaka nei māua. we are making a pigsty; ‘E puaka tā mātou i kai ei i tēia rā. we had pork today. 2. (Bib.). Beast. I tapa ua rā Adamu i te ingoa no te au puaka katoa, e to te au manu katoa o te reva, e to te au manu vaevae ā katoa o te enua nei. and Adam gave names for all the beasts, and all the creatures of the air, and all the four-legged creatures of this earth (Gen. 2.20); kare atura te tangata i tu ke i te puaka. man is then no different from beast (Eccl. 3.19). Puaka-maori (Deut. 14.8, Luke 15.15), swine (to distinguish it from other beasts). 3. Used as an epithet, derog-atively, jocularly, or emphatically. ‘E puaka tika ai te mamae! it hurts like the devil! Puaka nēneva! bloody fool! ‘E puaka tangata kino tika ai koe! you wicked old devil!; ‘E puaka mā‘ia atu! swine, the lot of them! (See puakāoa, puakani‘o, puakatoro, ‘akapuaka.) [Pn. *puaka.]"
puakaoa,", puakāoa, n. Dog. Nā tā‘au puakaoa i katikati i te vaevae o tāku puaka. your dog bit my pig on the legs; ‘E kiri puakaoa tēia, ‘e a‘a koe i tatara ai? This is a dog-collar, why did you take it off?; ‘E puakaoa tēnā va‘ine. that woman’s a bitch. [puaka, āoa.]"
puakani‘o,", n. Goat, goat-meat. Tē ‘o‘ore puakani‘o nei māua. we are skinning a goat. Tīnana puakani‘o, nanny-goat. Kainga tā‘au potonga puakani‘o. eat up your piece of goat-meat; mei te tiaki mamoe e akataka i te mamoe e te puaka-nio ra, as a shepherd sorts out the sheep and the goats (Matt. 25.32). [puaka, ni‘o.] pū‘ākapa, v.i., n. (Set up) tents, camp, temporary dwelling. Kua no‘o ‘aere ‘ua te tangata ki roto i te au pū‘ākapa i te ‘au‘anga te tamaki, nō te mea kua pue‘u tō rātou au ‘are. people lived scattered in tents after the war, because their houses were in ruins; kua ‘oro‘oro rātou ki te maunga ē kua pū‘ākapa atu ki reira ē ‘au ‘ua atu te tamaki. they fled to the mountains and camped there until the war was over; i riro mai nei te Logo ei tangata, e kua puakapa mai ki o matou nei. The Word was made flesh, and dwelt among us (John 1.14). pū‘ākato, pū‘ākoto, n. Clump or cluster (of plants). Kiritia tēnā pū‘ākato mario. pull up that clump of mario-bananas; ka ‘akangāro‘i tāua ki raro ake i tērā pū‘ākoto rākau. let’s take a rest under that cluster of trees. (cf. pū1.)"
puakatoro,", n. Cow, bull, cattle; beef. Tīnana puakatoro, cow which has calved. Toa puakatoro, bull or other male bovine. U‘a puakatoro, heifer. Puakatoro punu, canned beef. Puakatoro tā, fresh (slaughtered) beef. ‘Auraka e tātī‘ae‘ae i te puakatoro, ka tukia koe. don’t tease the cow, it will butt you; kua auē puakatoro ‘aia i tōna tāmataku‘anga  iāku. he mooed like a cow, trying to frighten me; kua tu‘a ‘aia e takita‘i punu puakatoro i te tangata. he gave the people a tin of beef each. [puaka, -toro2.]"
pu‘aki,", v.i. 1. Spew (vomit food). Kua pu‘aki mai te kai a te pēpe ki va‘o. the baby’s food was vomited up. 2. Belch. Kua pu‘aki ‘aia. he belched. (See pū‘aki‘aki, ‘akapu‘aki, ‘akapū‘aki‘aki, tāpu‘aki, tāpū‘aki‘aki.) [Pn. *pu-‘aki.] pū‘aki‘aki, v.i., fq. pu‘aki. Spew, belch. Kua pū‘aki‘aki te kai. the food was continually brought up again; kua pū‘aki‘aki ‘aia i te ‘akaoti‘anga tāna kaikai. he kept belching when he finished eating. [pu‘aki Rr.] pu‘āni‘o, n. Goat (Mang. dial. = Rar. puakani‘o). pū‘ao, n. (Paper) bag, wrapping, packet or similar flimsy container. E kimi mai koe i te pū‘ao pēpa ‘e naero poro tō roto. look for the paper bag with the round-headed nails in. Pū‘ao raore, bag of sweets. [pū1, ‘ao2.]"
pu‘apinga,", (-‘ia), v.i, n. (Have, be of) use, value, benefit, worth, status, advantage, gain, profit; useful, profitable, prosperous, etc. Kāre ‘e pu‘apinga i tēia ‘akakoro‘anga. there is nothing to be gained from this scheme; kāre i pu‘apinga‘ia tō māua ‘akakoro‘anga. our plan came to nothing; ‘E a‘a te pu‘apinga kia ‘aere koe ki te ‘āpi‘i? kāre tākiri ā‘au ‘apinga e kite. what is the use of you going to school? You know absolutely nothing; kua rauka mai tōna pu‘apinga mei roto mai i tāna ‘anga‘anga ‘āpi‘i. he got some benefit from his work at school; ka pu‘apinga tēnā pūtē mē tīvae‘ia. that sack will serve if it is patched up; kāre tēnā i te puka pu‘apinga roa. that is not a very useful book; tēta‘i toka pu‘apinga, a precious stone; ‘E ma‘ata tō‘ou pu‘apinga e rauka mai ana mei runga i tō‘ou ‘enua, ‘inā rā kāre koe e kite ana i te ‘akaputu. you have done very well out of your land, but you don’t know how to save; ka pu‘apinga ‘aia mē ‘akatere meitaki ‘aia i te toa. he will do very well if he runs the shop efficiently; kā ‘oko au i tēta‘i pātikara nō‘ou, mē ka pu‘apinga tēia one tōmāti. I‘ll buy you a bike if this patch of tomatoes makes a good profit; e eaa ta te tangata nei puapinga, kia rauka iaia to teianei ao katoatoa, e riro atura tona vaerua? What benefit does a man get if he gains everything in the world and loses his soul? (Mark 8.36); ‘E tangata pu‘apinga ‘aia. he is a prosperous man; ‘E tangata pu‘apinga kore koe! you are hopeless!; e mea puapinga kore te au mea katoa nei. all is vanity (Eccl. 12.8). [pu-, ‘apinga.] pū‘āpi‘i, n. Schoolteacher. (See pū1, 1. (i).) pū‘arākā, pū‘erākā, v.i. 1. Wide open or wide apart, gaping (as a hole in a fence), empty inside, hollow. ‘E pū‘arākā roa ā roto i tō‘ou ‘are, e ngari ake kia ‘akapi-‘api‘ā‘ia. it is too big and empty inside your house, it would be better divided up into more rooms; kua pū‘arākā ‘ua te ‘are, nō te mea kāre i tāmoumou‘ia ake te au māramarama. the house was wide open because the windows hadn’t been put in yet; ‘E a‘a i pū‘arākā ‘ua ai te koro i tō‘ou ‘are kīkau? Why are there such big gaps between the canes in the wall of your thatched house?; kia tae rāua ki te to‘e o te kupenga, kua kite rāua ē tē pū‘arākā ‘uā ra. when they got to the apex of the net, they saw that there was a great hole in it; kua pū‘arākā ā roto i te merēni i tōku vā‘i‘anga. when I opened the melon it was all hollow inside. 2. Hollow-sounding, booming, resonant, reverber-ating. Kua tangi pū‘arākā tēia merēni. this melon sounds hollow (when tapped); ‘E tangata reo pū‘arākā tika ai ‘aia. he is a man with a very booming voice; ‘E pū‘arākā roa tēia ngā‘i, nō reira kāre e ruru te ‘īmene. this place reverberates too much, so the singing doesn’t cohere. [pu-, ‘era, -kā4.]"
puareinga,", n., (obsol., cf. mod. ‘apinga aro‘a). Present, gift. ‘E puareinga ‘oki tēnā nā tō‘ou au taeake kiā koe. That is a present to you from your friends."
pu‘ata,", v.i., (Bib.). Wide open. Te puata ua ra nga taringa, kare ra i akarongo. with ears open, but not listening (Is. 42.20); puata iora tona taringa, matara akera oki tona arero. then his ears became open and his tongue free (Mark 7.35). (See ‘aka-pu‘ata.) [pu-, -‘ata3.] pu‘ātoro, n. Pig (Mang. and Ait. dial. = Rar. puakatoro). puēngunu, v.i., (obsol.). Swell out, bulge out. I te ngai i puengunu i vaitata i te kupenga, at the place which bulges out next to the lacework (1 Kings 7.20). pū‘ēkā, v.i. Mildew(ed), mould(y). Nō te roa i te vai ‘ua‘anga te taro ki roto i te kāparāta, kua pū‘ēkā. the taro had been kept so long in the cupboard that it had gone mouldy; te pū‘ēkā i runga i tēnā varāoa, the mildew on that loaf of bread. pū‘ēkao, pūa‘ikao, n. A shade-loving herb (Leucas decemdentata), with white flowers and pale green leaves which are used in poultices. Katokatoa mai te pū‘ēkao kia ma‘ania te vairākau. pick the (leaves of) the pū‘ēkao shrub to make the medicine; e kimi ‘aere koe i te pūa‘ikao nā te pae i tēnā au tumu nū. search around for the pūa‘ikao near those coconut trees.   ILL.   pū‘ēkao (Leucas decemdentata)"
puena,", v.i. Swell or bulge out (with air), puffed out, distended. Kua puena te parūnu i tōna pupu‘i‘anga. the balloon expanded when he blew into it; i te puena‘anga te puāngiangi nā roto i te nga‘ae o te kiri-one, kua tuku ‘aia i te matangi ki va‘o ē kua tāmou i te kiri ‘ōu. when the tube bulged out through the split in the tyre, he let the air out and put a new tyre on; nō te kaikai ma‘ata iāia, nō reira i puena ai tōnā kōpū. he had eaten so much, that is why his stomach was distended. [pu-, ena.] pūenaena, v.i., fq. puena. Swell up, etc. Kua pāmu ‘aia i te pōro ē i te pūenaena‘anga te kiri kua ‘akaoti ‘aia i te pāmu. he pumped up the ball, stopping when the cover was fully expanded. [pu-, ena Rr.]"
pu‘era,", 1. v.i. Open, unfold(ed) (of blossoms, eyes, umbrella). Kua pu‘era te pātai. the flamboyant trees are in bloom; kā ta‘i ‘epetoma i tēianei, kāre ake rāi i pu‘era ake te mata o te punupunua kiore ngiāo. it’s a week now and the kittens’ eyes still aren’t open; i te pu‘era‘anga mai tōna mata mei te moe, when she woke up and opened her eyes; kua pu‘era te kōpūpū. the parachute opened. 2. n. Blossom, bloom, flower (not flowering plant, cf. tiare). ‘E a‘a tērā tiare pu‘era muramura i kō? What is that plant over there with the red flowers?; ‘E mānea tika ai te pu‘era o tērā rākau. what lovely blooms that plant has; kua ‘ao‘ao pona pu‘era tiare ‘aia ki te ‘ura. she wore a floral-patterned dress to the dance. [pu-, -‘era.] pū‘era‘era, v.i., n., fq. pu‘era. Open, un-folded, in blossom; blooms, flowers. Kua pū‘era‘era te tiare, ‘auē te mānea! The flowers are out, aren’t they lovely!; e pākoti mai koe i te au pū‘era‘era raoti mama‘ata. snip off the large roses. [pu-, 
-‘era RR.] pū‘erākā, see pū‘arākā. pū‘ere‘ere, (-a, -‘ia), n. (Set) snare, trap. Kua pū‘ere‘ere rātou i te ‘oro‘enua taetaevao, inā rā kāre i mou nō te kikite. they set a trap for the wild horse, but it was too cunning to get caught; ‘E moa taetaevao pū‘ere‘ere tēia nāku. I caught this wild fowl with a snare; kua pū‘ere‘erea tāku toā moa e tērā ngā tamariki. those two boys caught my rooster with a snare; ka ‘aere māua ki runga i te maunga ka tāmou pū‘ere‘ere. we are going up the hill to set some traps; nō te putuputu i te ngaro i te ‘apinga i roto i tōku toa, kua kimi au i tēta‘i rāvenga i te pū‘ere‘ere i te tangata i ravea‘ia ai. things were disappearing from my shop so often that I looked for some way to trap whoever was taking them; kua ‘aere tika mai te nuku va‘e‘au ki roto i te pū‘ere‘ere. the regiment walked straight into the trap. [pu-, ‘ere1 RR.]"
pue‘u,", v.i., n. Billow up (as a cloud of dust), disperse, scatter, shatter. Nō te marō, kua pue‘u te repo i runga i te mataara i tōna ‘aka‘oro viviki‘anga i te mōtokā. it was so dry that the dust rose in clouds as he drove fast along the road; kua pīpī ‘aia i te ta‘ua ki te vai i tōna purūmu‘anga nō te pue‘u i te repo. she sprinkled water on the floor when she was doing the sweeping to lay the dust; ‘E one pue‘u ‘ua tēnā i te matangi. that (light sandy) soil just gets blown around by the wind; ‘E ‘apinga te pue‘u i runga i te mataara. there is an awful lot of dust flying around on the road; kua pue‘u te moakirikiri i runga i te ‘ata‘ata i te ‘aruru‘anga te pupu‘i. the flying foxes scattered from their roosts when the gun went off. Pue‘u rikiriki, smash to bits, shatter. Kua pue‘u rikiriki te mō‘ina i te topa‘anga ki runga i te toka. the bottle smashed to bits when it fell on the rock; kua pue‘u rikiriki tō rātou ‘akakoro‘anga. their plans were shattered. [Np. *puu-efu.]"
punga,", n. 1. A white pumice-like coral, burned for lime. Taria mai tēnā putungā punga, tē tutungi nei te umu. bring that heap of punga, the kiln is being fired; tē vā‘i punga nei māua nō tāna umu ngaika. We‘re breaking up this lump of punga for his limekiln; te ‘uru‘uru va‘a ō‘ou, ā te punga rāi i te taratara. your beard, it’s as rough as punga coral. 2. A food grater (for which punga coral was once used). ‘Apaina mai te punga kia ūkī māua i te māniota. bring the grater so that we can grate up the arrowroot. [Pn. *pu„a1.] pūngā-, see pūngāverevere, cobweb. pūngāverevere, n. Cobweb. Kua kite ‘aia i te tukutukura‘onui i te kake‘anga nā runga i te pūngāverevere. he saw the spider climbing along its web; kua pūtaka‘iti te rango i te mou‘anga ki roto i te pūngāverevere. the fly strugggled when it got caught in the cobweb. [Ce. *pu„aawerewere < Np. *pu„aalewelewe.]"
pu‘i,"1, n. Sea-eel, esp. a type of long-snouted dark-coloured moray (va‘aroa); the term sometimes subsumes other morays (‘ā‘ā) and certain congers and snake-eels. ‘E pu‘i tei roto i te tēnā toka. there is a pu‘i in your rock there; ko kōrua ko ‘ai ka ‘aere ei ka tarā pu‘i? Who are you going hooking for pu‘i with? [Pn. *pusi2.]"
pu‘i,"2, (-a, -‘ia). 1. Whistle. ‘E tangata kē tei pu‘i atu kiā koe, kāre ē ko au. it was someone else that whistled to you, it wasn’t me; kua pu‘i au iāia. I whistled to him; kua pu‘i‘ia mai te puakāoa e te tamaiti. the boy whistled the dog up; kua pu‘i ‘aia nō tōna pō‘itirere. he whistled in surprise. 2. n. A whistle. ‘Akatangi‘ia te pu‘i kia ‘aere mai te tamariki. blow the whistle to bring the children; i ‘oko pu‘i ana ‘aia i konei i tēta‘i rā ake nei. he had bought a whistle here a few days ago. (See pupu‘i, pū‘ia; pu‘ipu‘i1,2.) [Pn. *pusi1.] pū‘ia, pass. pupu‘i. Shoot; puff. pū‘iki, n. An acute infection (usu. of the foot) characterised by violent and rapid swelling."
pu‘ipu‘i,"1, (-a, -‘ia). 1. Puff, blow. Kua pu‘ipu‘i ‘aia i te a‘i kia mura. he puffed at the fire to kindle a flame; kua pu‘ipu‘ia te au mōrī. the lamps were blown out. Pu‘ipu‘i (i te) ‘ava‘ava, smoke a cig-arette or tobacco. ‘E tangata tērā i kō e pu‘ipu‘i ‘ava‘ava maī ra. there is someone over there smoking; i tōna pu‘ipu‘i‘anga i te ‘ava‘ava, kua topa te re‘u ki runga i tōna piripou ē kua kā. as he was smoking the cigarette, the ash dropped onto his trousers and burned them. 2. v.i. Bubble (of liquids). Tē pu‘ipu‘i ‘uā ra te vai i raro i taua puna. the water is bubbling up at the bottom of the well. 3. Pipe (for tobacco). Kua ‘akakī ‘aia i tāna pu‘ipu‘i ki te ‘ava‘ava ē kua ‘akakā. he filled his pipe with tobacco and lit it; E ngari ake au kia ‘oko pu‘ipu‘i, kāre au e ro‘iro‘i i te tāviri. I’d do better to buy a pipe, then I wouldn’t get so fed up with rolling (cigarettes); ‘E ‘ava‘ava pu‘ipu‘i tā‘au? Have you any pipe tobacco? [pu‘i2 RR.]"
pu‘ipu‘i,"2, (-a, -‘ia), fq. pu‘i2. Whistle. Mē pu‘ipu‘i‘ia mai koe e tērā tamaiti, ‘ei a‘a koe e ‘ākara. if that boy keeps whistling at you, don’t you look. [pu‘i2 RR.] pū‘ītiki, (-a, -‘ia). Tie with a knot. Pū‘ītikia te ‘ope o te taura. make a knot in the end of the rope; pū‘ītikia tō rauru. put your hair up. [pu-, ‘ī-7, tiki3.]"
puka,"1, (-‘ia), v.i. Chat, talk, (give) an account of sthg, gossip, conversation. ‘Aere mai koe ki konei, kā puka tāua. come over here, let’s have a chat; mē oti tā tāua puka, ka ‘aere tāua kā kai tī. when we’ve had our chat, we‘ll go and have tea; kua puka mai ‘aia kiāku i te au mea tei tupu kiāia. he told me about the things that had happened to him; ‘auraka rava koe e ‘akakite kiāia, ka pukā‘ia ā konei ki te tangata. don’t on any account let him know or he‘ll tell people about it; kua no‘o māua ki raro i te puka. we sat down to chat. Puka tāmataora, (have) entertaining or joking conversation, joke, pleasantry. (See pukapuka.)"
