Word/Phrase,Description & Definition
ko-,"3, short form of ‘oko-2, see ‘okota‘i. kō1, (-‘ia). 1. Poke, prod, butt, bore, gore. ‘Auraka koe e kō mai iāku ki tō‘ou rima. don’t poke me with your finger; kua auē te tamaiti i tōna kōia‘anga e te puakani‘o. the child screamed when the goat butted him; na tona pu e ko i tona taringa e puta atu ki tetai ko. his master shall bore his ear through with an awl (Ex. 21.6). 2. Use husking-stake. Nāku e kō i te ‘akari, nā‘au e māviri. I‘ll husk the coconuts, you tie them up in bunches; e tari koe i te ‘akari kō nā‘au. take the husked coconuts for yourself. 3. Dig (originally with planting stick or digging stick). Kua kō au i te va‘arua ‘ei tanu i te anga paoti. I’ve dug a pit to bury the empty tins in; kua kōia te va‘arua ki te pae i tō mātou ‘are. the pit was dug beside our house; kua ‘akamata‘ia te kō i te arāvai. (they’ve) started digging the ditch. 4. n. Husking-stake. Kua ‘aere ‘a Pita kua pari kō mai. Pita went and cut a husking-stake. 5. Boring implement. Ka rave koe i tetai ko i reira, ka ko ei i tona taringa ki runga i te pa. then thou shalt take an awl and thrust it through his ear unto the door (Deut. 15.17). 6. n. Goad. E mea ravengata naau kia takatakai i te ko. it is hard for thee to kick against the pricks (Acts 9.5). 7. Horn. Kua tāpekā‘ia te taura ki runga i te kō o te puakatoro. the rope was tied to the cow’s horns. 8. (obsol. or dial.). Digging stick, planting stick; kind of spear or club. (See ākoko.) [Pn. *koho.] kō2, loc.pron. Over there, yonder. Tei kō ‘aia i te ‘are ‘āpi‘i. he is over there at the school; kua ‘apai au i te kā‘ui ‘ara ki kō i te ‘are ‘āpi‘i. I took the bunch of pine-apples over there to the school; mei kō mai au i te ‘are toa. I’ve come from over there at the store; nō kō iā Mere mā tā mātou i‘i. we got our chestnuts from Mere and the others over there; tei kō atu te va‘arua tī tā. the rubbish pit is further on from there; i nā kō ana ‘aia. he had passed through there. Nā kō, in this (or that) manner. Kia oti ‘aia i te tuatua, kua nā kō mai te rētita kiāia. when he had had his say, then the registrar said this to him. (See kōkō2; cf. kona3, konei.) [Pn. *koo4.] kō-3, in kōrua you (dual), and kōtou you (plural). (cf. koe.) kō-4, pref. (See kō‘ā(‘ā), kō‘ae(‘ae), kō‘atu, kō‘ī (‘ī ), kō‘ina(‘ina), kō‘iti, kō-‘iri‘iriā, kōkarakara, kōkai, kōkina, kākina, kōkopi, kōmata, (‘aka)kōmingi-mingi, kōmiri, kōmono, kōneke, kōnoni-(noni), kōpae, kōpata(pata), kōpeka koro-peka, kōpotopoto, kōputa(puta), kōrapa-(rapa), kōta‘a, kōtaka, kōtipi(tipi), kōto‘e, kō‘unga‘unga, kōvari, kōviri(viri), mata-kōviriviri.) kō‘ā, v.i. Wide open, gaping open (Mang. dial., cf. Rar. tu‘era, pu‘erākā, kakā). 
[kō-4, ‘ā6.] kō‘ā‘ā, v.i., fq. kō‘ā, q.v. wide open. 
[kō-4, ‘ā6 RR.] kō‘ae, (-a, -‘ia). 1. Rip, split, tear apart. Kua kō‘ae te pū‘āpi‘i i tā Mene pēpa. the teacher tore up Mene’s exercise; mē oti te pāreu kiri‘au i te tā, e kō‘ae koe kia ‘unga-‘unga. when you have made the dancing skirt, then split the hibiscus bast into narrow strips; i kō‘ae‘ia tōna piripou ki runga i te naero. he’d ripped his pants on a nail. 2. Open (the legs). Kō‘aea te vaevae! legs apart! [Ce. *koo-sae.] kō‘ae‘ae, (-a, -‘ia), fq. kō‘ae. Tear, split. Kua kō‘ae‘ae ‘a Ka‘a i te pona o Tiare i tō rāua tā‘anga. Ka‘a ripped Tiare’s shirt to shreds when they were fighting; kua kō‘ae‘ae‘ia te rau meika e te matangi. the banana leaves were torn to pieces by the gale. [kō‘ae rR.] kō‘anga, (-‘ia), n. Nest (of bird or animal), make nest, lay eggs in nest; clutch of eggs. Kua kō‘anga te moa ki roto i te pi‘a. the hen laid its eggs in a box; kua kō-‘anga‘ia te ro‘i e te moa. the hen used the bed to lay its eggs on; te moa e kō‘anga ana i te ‘ua mama‘ata, the hen which lays the big eggs; kua ma‘ani kō‘anga te kiore ki runga i te pū nū. the rats have made a nest in the coconut tree; nāku i kite i tēia kō‘angā moa. I’ve found this clutch of eggs; ‘auraka e kanga i te kō‘anga a te manu. don’t interfere with the bird’s nest. [Ce. *koofa""a.] ko‘ai. Who?, What (name)? (See ‘ai3 for examples.) [ko1, ‘ai3.]"
koama,", kōma, n. A small silvery fish caught in shoals along the beach with nāriki-nets or mosquito nets, said to be a young vete (goatfish). Ka ‘aere mātou ka tā‘ei i te kōpū koama. we are going to net a shoal of koama; kua ‘aere te tangata ē tā rātou nāriki kua tā‘ei i te koama. the people went with their short pole-nets and caught the koama. [Pn. *kalo-ama.] kō‘ao, v.i. (-‘ia). Bloated, distended (esp. of the stomach). Kua kō‘ao tōna kōpū i te kai i te kai a te mata‘iapo. his stomach became bloated when he ate the chief’s food; ‘e kōpū kō‘ao tōna maki. he is suffering from a stomach distension. Kō‘ao ruaki, retch. ‘Ea‘a ‘aia i kō‘ao ruaki ei? why is he retching?; tetai tangata, kua mate i te koao, a certain man which had the dropsy (Luke 14.2). [Ce. *koofao.]"
koata,"1, n. Quarter. E ‘ōmai koe i tēta‘i koata i tā‘au varaoa nāku. give me a quarter of your loaf; e ‘oko koata paunu pata mai koe. buy a quarter pound of butter; ka paunu atu au ‘ē toru koata paunu tuka nā‘au. I‘ll weigh you out three quarters of a pound of sugar. (See tākoata.) [Eng. quarter.]"
koata,"2, n. Quart. E ‘apai mai koe i te mō‘ina koata ‘ei tī tō kāratī ni. bring me a quart bottle to hold the kerosene. [Eng. quart.] kō‘atu, n. Stone (Mang. dial., cf. Rar. toka). [kō-4, ‘atu5.]"
koe,", pers.pron. You (sg.). Kua kino iā koe tō mātou mōtokā. you damaged our car; ko koe ‘oki, te tangata tā te ‘akavā e kimi nei. you are the person the police are looking for; kua kitea e koe te tangata i ‘apaina‘ia ai tō‘ou pātikara? have you found the person who took your bike?; e ‘akakopi koe i tēnā ngā‘i. make a pleat there. (See -‘au6, ā‘au, nā‘au, tā‘au2; 
-‘ou3, ō‘ou, nō‘ou, tō‘ou; ō4, tō7; kō-3, kōrua, kōtou.) [Pn. *koe.]"
ko‘e,", n. 1. Bamboo. ‘E tumu ko‘e roroa tēia ē te tikatika. this bamboo clump has long straight canes; kua ‘oko te va‘ine tini taki rua vā‘anga ko‘e ia rātou ‘ei raranga pare. the women’s guild bought them-selves two sheets of bamboo fibre each to make into hats. Ko‘e tākiri, bamboo fishing rod. Kua pari mai ‘aia ‘ē rua āna ko‘e tākiri. he cut himself two bamboo fishing rods. 2. Pipe, flute (orig. bamboo nose-flute); sometimes used in Rarotonga bible where English bible has organ (cf. ‘ōkani). I akatangi atu na matou i te ko‘e, e kare kotou i ura mai. we have piped unto you, and ye have not danced (Matt. 11.17); ko te momua ia o te aronga katoa i akatangi i te kinura, e te koe ra. he was the father of all such as handle the harp and organ (Gen. 4.21). [Pn. *kofe.]"
ko‘ea,", ko ‘ea. Where?, What (place)? Ko-‘ea tēia ngā‘i? where is this? [ko1, ‘ea.] kōenga, v.i. Start to ripen (of fruit). Kua kōenga te ‘ānani. the oranges are ripen-ing; ko te tōmāti kōenga tā‘au e ‘a‘aki. pick the tomatoes that are starting to turn ripe. kōera, n. Coil. Ko te kōera niuniu ma‘ata tā‘au e ‘oko mai. you should buy the large coil of wire; kua ‘apai kōera taura mai ‘aia nō te poti. he has brought a coil of rope for the boat. [Eng. coil.]"
koi,"1, 1. (a) v.i. Sharp (of cutting edges). Kua koi te mātipi i tōku tārea‘anga. the knife was sharp after I had ground it; tēia te pē koi ‘ei kō i te va‘arua. here is a sharp spade to dig the pit with; te koi i te mātipi, the sharpness of the knife. (b) n. Cutting-edge, blade. Te tumutumu i te koi o teia toki, the blunt state of the edge of this axe. Koi reta, razor-blade. ‘e pū‘ao koi reta tāku i ‘oko mai. I’ve bought a packet of razor-blades; kua ‘apai koi reta ‘aia ‘ei tākeokeo i tāna pēni. he took a razor-blade to sharpen (put a point on) his pencil. 2. v.i. Nimble. Kua koi te ‘oro a tērā tamaiti, (or ‘e tamaiti koi tērā i te ‘oro). that lad runs nimbly. (See tākoi-(koi).) [Ce. *koi2.] koi2. While. E rapu kia oti koi vai ake te ao. hurry up and finish it while the light lasts; ka vā‘i tātou i te ‘akari, koi ‘iti ei te rā. let’s split open the coconuts while the sun is shining. [Pn. *koi3.]"
ko‘i,", (-a, -‘ia, -na). Collect, pick up, gather. Kua ko‘i ‘aia i tāna moni marama. he collected his month’s salary; Ā tēia ko‘i‘angā moni ki mua e tūtaki ei au i tāku kaio‘u. I‘ll settle up what I owe next payday; e ko‘i koe i te kāka‘u i runga i te taura. pick the clothes on the line; kua ko‘i‘ia e te tamariki te vī  pururū. the children have picked up the fallen man-goes; kua oti ia mātou i te ko‘i i te tī tā. we’ve finished picking up the rubbish. Tangata ko‘i tero, tax collector, customs official. (See ko‘iko‘i1.) [Np. *kofi.]"
-ko‘i,"2, rt, var. koi1 in ko‘iko‘i, nimble, cf. koikoi. kō‘ī , (-a), v.i. 1.Spray, spurt out. Kua rave ‘a Tumu i te kiri vai ē kua kō‘ī  i te ta‘ua ki te vai. Tumu took the hose and sprayed the floor with water; kua kō‘ā te one ‘ānani e te aronga ‘anga‘anga ki te vairā-kau. the working party have sprayed the orange grove with insecticide; ka kō‘ī  te vai ki va‘o nā roto i te puta i te paipa. the water will spurt out through the hole in the pipe. 2. n. Spraying device. Tei ‘ea te kō‘ī  ‘āuri nō te kiri vai? where is the metal nozzle belonging to the hose? [kō-4, ‘ī 1.]"
koia,", (ko1 prep. + ia1 dem.pron.). This one, that one, the one referred to, he, she, it (more emphatic than ‘aia when used as subject of a verb). Koia te tangata tei moto iāku. he’s the person that punched me; koia ‘oki tei ‘aere mai inana‘i. that is just the same one who came yesterday; nō tei ‘iki‘ia koia, kua ‘akapikika‘a maki ‘aia. because he was the one chosen, he pretended to be ill. Koia ia, that’s the one, that’s it, that’s right, that’s so. Kia riro ra ta kotou koia, ei koia; e ta kotou kare, ei kare. but let your yea be yea; and your nay, nay (Jam. 5.12). Koia ‘oki, namely, viz., as follows. Ko teia ‘enua tāna ka ‘aere, koia ‘oki, ko ‘Akarava. this land he was bound for, namely ‘Akarava; kua tu‘a‘ia tā tātou ‘anga‘anga, koia ‘oki: ko Tā, nāna te purūmu ‘are; ko koe, nā‘au te tāmā i te ‘are repo; ē nāku te ūkī  ta‘ua. our work has been assigned as follows: Tā, he is to sweep the house; you, you are to clean out the lavatory; and I‘m to scrub the floor. Koia i...ei, koi...ei, while (see also under koi2). Kā ‘oro tāua koia i rauka mai ei te ‘oro‘enua. let’s get away while we’ve got the horse; e ‘aere kōtou e tautai, koia i marō ei te tai. you go and do some fishing while the tide is out. kōia, pass. kō1, q.v. poke. [kō1, -ia4.] kō‘ī ‘ī 1, (-a), v.i., fq. kō‘ī . Squirt, spurt out, spray. Kua kō‘ī ‘ī  ‘a Tupe ia mātou ki te vai. Tupe kept squirting us with water; kua kō‘ī ‘ī  mai te vai nā roto i te kiri vai. the water spurted out on and off through the hose. [kō-4, ‘ī 1 RR.] kō‘ī ‘ī 2, n. Scarlet Bell or Fountain Tree (Spathodea  campanulata). (cf. kō‘ī ‘ī 1.)"
koikoi,", v.i., fq. koi1. 1. Sharp (of cutting edges). Kāre tēia au toki i koikoi meitaki. these axes aren’t nice and sharp. 2. Nimble (of the legs), fleet of foot, quick. Kua koikoi tōna ngā vaevae i te ‘aere‘anga ki Avarua. he walked into Avarua at a spanking pace; ‘e ‘apinga tikāi te koikoi i ngā vaevae ō‘ou! what a pace you go at!; kua ‘aere koikoi mai ‘aia. he has hurried along here. [koi1 RR.]"
ko‘iko‘i,"1, (-a, -‘ia -na), fq. ko‘i1, q.v. Col-lect up, gather. E ko‘iko‘i kōtou i te au rau rākau pururū ma te tari ki ta‘atai. pick up all the fallen leaves and take them down to the beach; kua ko‘iko‘ia e mātou te ‘akari ma te ‘akaputunga ‘aere. We gathered the coconuts and piled them around in heaps. [ko‘i1 RR.]"
ko‘iko‘i,"2, v.i. var. koikoi, q.v. nimble."
ko‘iko‘ina,", pass. ko‘iko‘i1, q.v. collect."
ko‘ina,", pass. ko‘i1, q.v. collect. kō‘ina‘ina, v.i. Marked or streaked with grey or silver. Kua ‘a‘ao ‘aia i tōna pereue kō‘ina‘ina ki te pure. he wore his grey coat to church; kua nā mua te ‘oro‘enua kō‘ina‘ina. the grey horse was in the lead. [kō-4, ‘ina1 RR.] kō‘iri‘iriā, v.i. (Feel) the shivery onset of cold, fear, horror, foreboding, sleep. I tōna kō‘iri‘iriā anu‘anga, kua kai ‘aia ‘ē rua ‘ua. he took two tablets when he felt shivery; kua kō‘iri‘iriā tōku pākiri i te mataku. my skin crawled with fright; tē kō‘iri‘iriā moe nei te tamaiti. the child is getting drowsy. [kō-4, -‘iri6 RR, -ā5.] kōiro, n. Conger eel. [Np. *ko‘ilo.] kō‘iti, (-a, -‘ia). 1. Open something out (e.g. an umbrella), open out wide (e.g. the eyes). Kua kō‘iti ‘a Tama i tōna tāmaru i te topa‘anga o te ua. Tama opened his umbrella when the rain came down; ‘e tāmaru rā kō‘iti ngatā tēia. this sunshade is difficult to open; kua kō‘iti ‘a Tere i tōku mata ma te pupu‘i i te repo. Tere opened my eye wide and blew the bit of dirt out; kua kō‘iti ‘aere ‘aia i tōna mata ma te kata. he opened his eyes wide (in a mocking grimace) and laughed. 2. Gouge (the eye) out. Koiti akera i nga mata o Zedekia, and put out the eyes of Zedekiah (2 Kings 25.7); e te pekapeka na koe i toou mata katau, e koiti, e akaruke ke atu. and if thy right eye offend thee, pluck it out, and cast it from thee (Matt. 5.29). 3. Broach, raise, mention (a topic). Nā‘au i kō‘iti mai i tē reira tuatua i ‘oki vave ei ‘aia. it was because you brought that subject up that he left early; kā tupu te pekapeka mē kō‘itia tēnā tuatua ki te aronga ‘anga‘anga. there will be trouble if it is mentioned to the men. [Ce. *koo-fiti1.] kō‘iti2, n. General name for small sand-burrowing beach crabs; kō‘iti raukura is the red-clawed fiddler crab (Uca tetrago-non); kō‘iti teatea is the very wide-spread ghost crab (Ocypode laevis). E keri koe i tēia va‘arua kō‘iti. dig out this kō‘iti hole; e ‘aere kōtou e rama kō‘iti mai ‘ei paru ika nāku āpōpō. go out with a torch and catch some kō‘iti for my ground bait tomorrow. [Ce. *koo-fiti2.]"
koka,"1, v.i. Wander aimlessly, gad about. Kua koka ‘aere ‘ua te tamariki, nō te mea, kāre ‘e tangata i te ‘ākono ia rātou. the children just wandered around because there was no one looking after them; ‘e koka ‘ua rāi tā‘au ‘anga‘anga i te au rā kātoatoa. all you do every day is wander about; kāre mātou e ‘inangaro i te tangata koka ‘ua kia no‘o ki runga i tō mātou ‘enua. we don’t want any vagabonds squatting on our land. (See parakoka, tākoka.)"
koka,"2, n. A forest tree (Bischofia javanica) with reddish wood bearing clusters of small marble-like berries. Ka ‘aere tātou ka tī pū koka ‘ei ma‘ani no‘o‘anga nō te ‘are ‘uipā‘anga. let’s go and cut some koka timber to make seats for the meeting house; kua māviriviri te ‘ua o te koka i roto i te ō. the koka tree in the valley has big bunches of berries. [Pn. *koka.]    ILL.    koka (Bischofia sp.) kōkā, n. Banana (Mang. dial. = Rar. meika). kōkai, (-a, -‘ia). 1. Fork (ground). Kua kōkai au i tāku pa‘i ‘ei rūrū i te ‘ua tōmāti. I forked over my piece of ground so I could sow the tomato seeds; kōkai‘ia ā roto i te pā o te tārāti. it has been forked over between the lettuce rows. 2. n. Dig-ging fork (kōkai one), table fork (kōkai kaikai), bicycle forks (kōkai pātikara). Kua puta tōna vaevae i te kōkai. he has run the fork into his foot; kua kai kōkai ‘aia i tāna kai. he ate his food with a fork; ‘e au kōkai kaikai tāna i ‘oko mai ei. she bought table forks. [kō1, kai1.] kōkapi, (-‘ia), var. kōkopi, q.v. Fold up, shut (e.g. an umbrella). kōkarakara, v.i. To give off the appetising savour of fish or entrails being grilled on embers; to cook in this way. Kua kōkara-kara te ‘aunga o te ika i runga i te a‘i. there was the appetising smell of fish grilling on the fire; nāku i tunu kōkara-kara i tā tātou ika. I cooked our fish on the embers; kua kōkarakara te va‘ine i te tunu‘anga i te ika. the woman cooked the fish by grilling it on the embers. [kō-4, 
-kara4 RR.]"
