Word/Phrase,Description & Definition
‘ara‘ara,", (-‘ia). Go and visit sbdy. (Bib. and obsol.; usual word is ‘ātoro). Kua ‘ara‘ara‘ia te Ariki ‘ānau ‘ōu e te aronga pakari mei te ‘itinga mai o te rā. the New-Born King was visited by the wise men from  the  east. āranga, v.i. Appear on the surface, to show above water or above ground, to bob up. Kua āranga ‘aere ‘ua te toka i te mate‘anga te tai. the rocks were left sticking up (out of the water) when the tide was low; kua āranga mai te one tea nō te ‘ō‘onu i te ‘ārote. the white sand was brought up because the plough was set too deep; kua kite māua i te vaka i te āranga‘anga ki runga ma te tangata i roto i te tai. we saw the canoe bob up and the man in the water; tē āranga ‘uā ra tōna katu i muri i te patu. his head is showing over the top of the wall. [ā-3, ranga1.] ārangaranga, v.i., fq. āranga. 1. Bob up, show above ground or water . Kua ārangaranga ‘aere ‘ua te kiko o te kūmara. the tubers of the kumara showed here and there above ground; ko te au taruā ārangaranga ‘aere ‘ua tā kōrua e kiriti. you must only pull off the taruā tubers which are sticking up out of the ground; kua kitea atu tō rātou katu i te āranga-ranga‘anga i muri mai i te patu. their heads were seen sticking up from behind the wall. 2. Feel surge of excitement, surprise, or alarm. ‘E a‘a te mea i āranga-ranga ‘ua ai ā roto ia kōtou? what are you so excited about? [ā-3, ranga1 RR.] ārangatū, v.i. Emerge victorious. Kua ārangatū ‘a Tāvita i tōna tamaki‘anga kia Kōria. David emerged victorious from his fight with Goliath. [ā-3, ranga1, tū1.] ārai1, (-a, -‘ia). 1. Prevent, bar, stop, thwart. Kua ārai ‘aia iāku ‘auraka kia tuatua. he prevented me from speaking; kua ārai‘ia ‘aia ‘auraka kia kake ki uta i te ‘enua. he was stopped from going ashore; kua riri ‘aia i tōku ārai‘anga iāia i te tomo ki roto i te ‘are ‘ura. he was annoyed when I stopped him from enter-ing the dance-hall; kāre e rauka ia mātou i te ārai i tō rātou pupu. we can’t stop their team (from winning); kua ārai te au ‘akavā i te kōnoninoni‘anga. the police stemmed the rush; kua ‘arai‘ia tōna ‘akakoro‘anga. his plan was thwarted. 2. Protect, screen, shield. Kua ārai ‘aia iāia ki te pāruru kia kore e puta i te ‘āuri. he protected himself with armour against the spears; kua ‘akapapa rātou i te au pūtē one ‘ei ārai i te pō‘aki. they stacked up sandbags to ward off the bullets; kua ārai ‘aia i tōna mata. he shielded his face; ‘e ‘apinga ārai vaevae tēnā nō te aronga pāpōro. those are pads for the cricketers. 3. n. Screen, curtain, blind. ‘Akauta‘ia te au ārai māramarama. put the (window) curtains up; tē tāviri ārai pā nei māua. we‘re knitting door curtains. (See ārairai.) [Pn. *aalai.] ārai2, n. Ally, only in the phrase te ‘au ārai, the allied forces. [Eng. ally.] ārairai, (-a, -‘ia), fq. ārai1. Prevent, stop, bar, block, screen . Kua ārairai rātou i te ara ki te au ‘ātava rākau, kia kore te mōtokā e ‘aere ‘aka‘ou nā reira. they blocked the road with branches so the cars wouldn’t be able to go that way any more; kua ‘akaū au i tōna pātikara nō tāna ārairai iāku. I banged into his bicycle because he was barring my way; ‘e tangata ārairai ‘aia i te pāpōro ma te kai kore. he just blocks the ball, he never scores any runs; Ārairaia te māramarama. cover the windows, draw the curtains. [ārai1 Rr.] ‘āraka, n. Ark. Kua ‘akaue te Atua iā Noa kia ‘anga i tēta‘i ‘āraka. the Lord told Noah to build an ark. [Eng. ark.]"
‘araketa,"1, n. Alligator, crocodile. ‘E kiri pākiri ‘araketa tō‘ou. you’ve got an alligator-skin (crocodile-skin) belt. [Eng. alligator.]"
‘araketa,"2, ‘arakita, see nū ‘arakita."
‘aramu,", n. Tiller, helm. E tāmou i te ‘aramu ki runga i te ‘oe. fix the tiller on to the rudder. [Eng. helm.]"
‘arapaki,", v.t. 1. Touch (accidentally), knock against. ‘Auraka e ‘arapaki iāia. don’t knock him. 2. Lay hands on (ie. chastise). ‘E a‘a tāna ‘ara i ‘arapaki ‘ua atu ei koe iāia? what’s he done wrong for you to lay your hands on him? 3. Affect. Kāre te ture ‘ōu e ‘arapaki ‘ua mai iāku. the new regulation doesn’t affect me; kāre te ua i ‘arapaki ‘ua atu i te ngā‘i (pā‘anga pōro). the rain didn’t have any effect on the pitch. [‘ara4, paki1.] arāpō, n. The nights of the lunar month (there is a name for each of them). ‘E motu teia arāpō. this is the last night of the moon; tē tanō ra te ‘akapapa‘anga arāpō? were the nights of the moon being calculated correctly?; tē tiaki arāpō nei au nō te tanu‘anga i taku kūmara. I‘m waiting for the right phase of the moon to plant my kumara. [ara2, pō1.]"
‘arara,"1, v.i. Lean, tilt. Kua ‘arara ‘aia ki tēta‘i tua i te pā‘anga te moto ki runga i tōna pāpāringa. he rocked to one side when the punch landed on his cheek; kua ‘aere ‘arara ‘aia i te manuku‘anga tōna paku‘ivi. he walked lopsided after he’d dislocated his shoulder; ko te tumu rākau ‘arara ki runga i te ‘are tā kōtou e tīpū. it’s the tree leaning over the house that you are to cut down; kua auē ‘aia i te ‘arara-‘anga mai te ngaru ki runga i tō rātou vaka. he screamed as the wave curled over their canoe. (See ‘ārararara1.) [Pn. *falala.]"
‘arara,"2, v.i. Blow, rise, gust (of wind). I taua ‘ati‘anga tika ai, kua ‘arara viviki mai te matangi mei te tokerau ē kua ta‘uri te vaka. at that very moment there came a sudden gust of wind from the north and the canoe capsized; kua ‘uti‘uti mātou i te au kie i te ‘arara‘anga mai te matangi. we hoisted the sails when the wind rose; ko te ‘arara ‘ua o te matangi tāku i rongo. I only heard the gust of wind. ārara-, first element of ārarāmoe. ārarāmoe, ārerāmoe, v.i. 1. Doze off, nod off to sleep. Tē ārarāmoe ‘uā ra ‘aia i runga i tōna no‘o‘anga. he’s dozing off in his chair; kua kopekope ‘aere ‘aia i tōna ārarāmoe‘anga. he muttered now and again to himself as he dozed. 2. n. Some-thing said while half-asleep. Kāre i te tika, ‘e ārerāmoe ‘ua nāna. it’s not true, he was (must have been) dozing when he said it. [ārara-, moe.] ‘ārararara1, v.i., fq. ‘arara1. Lean, tilt. Tē ‘ārararara ‘uā ra ngā tāngata konā kava ki runga i te pāruru ‘are. the two drunks were leaning against the wall; ko te au pū meika ‘ārararara ‘aere ma te kā‘ui i runga tā kōtou e toko ‘aere ki te rākau. the banana trees which are leaning over and carrying bunches of fruit, they‘re the ones you must support with poles; kua ‘akatūtū ‘aka‘ou rātou i te pū tōmāti i te ‘ārararara‘anga i te matangi. they straight-ened up the tomato plants which had keeled over in the wind; ‘aere ‘ārararara, to stumble along, stagger. [‘arara1, Rr.] ‘ārarau, (-a, -‘ia), intens. ‘ārau. Grab hold of, grip, handle, take. Kua ‘ārarau ‘aere ‘aia ki runga i te au ngāngā‘ere i tōna patere‘anga ki raro mei runga i te take o te maunga. he grabbed hold of the tufts of grass as he slipped down from the top of the mountain; kua tāmata rāi ‘aia i te ‘ārarau mai ki runga iāku i tōna ‘inga-‘anga, ‘inārā kāre i mou. he tried to grab on to me as he fell, but he couldn’t hold on; kua nga‘ae tōku pona i tōna ‘ararau-‘anga mai ki runga iāku i tōna ‘oro‘anga. he tore my shirt grabbing at me as he ran; ka pāpā au iā koe mē ‘ārarau koe ki tēta‘i ‘apinga ‘ua atu i runga i tēia pā‘ata. I‘ll beat you if you touch any of the things on this shelf; kua ‘ārarau‘ia tō mātipi e te tamaiti i ‘aere mai ana nā konei. the child who came through here took your knife. [‘ā-8, rau6 rR.] arāta‘a, n. 1. Road, highway. Kua kite atū ra ‘aia i tēta‘i tangata tē tīpapa ‘uā ra i te pae arāta‘a. there he saw a man lying face-down at the side of the road. 2. n. Way(s), behaviour. ‘Auraka e āru i tōna arāta‘a. don’t follow his ways. [ara2, ta‘a6.]"
arataki,", (-a, -na, -‘ia). 1. Lead sbdy or something, to guide. Kua arataki ‘aia ia rātou nā roto i tāna ngā‘i tanu‘anga kia mātakitaki i tāna au ‘apinga kai. he led them round his plantation so that they could see his crops; kua arataki‘ia ‘aia ki te tainga mei te māmoe mūtēkī te tū. he was led, quiet as a lamb, to the slaughter; ka arataki ki te pekapeka. it‘ll lead to trouble; E arataki i te ‘oro‘enua. lead the horse; E ‘eke ki raro, aratakina tō pātikara. get off and push your bike. 2. Expound, explain, give (opinion, reason, explanation). Kua mūtēkī rātou i tōku arataki‘anga i tōku manako. they kept quiet as I explained my ideas. 3. n. Leader, guide. Kā ‘iki tātou iāia ‘ei arataki nō tātou. let’s choose him as our leader. [Pn. *hala-taki.]"
aratakina,", pass. arataki. lead, guide."
aratakitaki,", (-a, -na, -‘ia), fq. arataki. 1. Lead, guide. E aratakitaki ‘ua kōrua i tēnā ngā ‘oro‘enua, kāre ‘oki i mako meitaki ake i te ‘aka‘oro. just lead those two horses, they‘re not really used to being ridden yet; kua ro‘iro‘i rātou i tōku aratakitaki‘anga nā runga i te au maunga. they got tired when I guided them over the mountains; kua aratakitakina e te tīnana puaka tāna au punupunua nā runga i te au tuā‘u ‘uri tōmāti. the sow led her piglets over the beds of young tomato plants. 2. Express (opinions), give or explain (views, reasons). E ‘akapoto ‘ua i tō kōtou manako mē aratakitaki kōtou. be brief when you express your opinions."
aratakitakina,", pass. aratakitaki. lead, guide."
‘aratita,", n. Peanut. ‘ī ono pene i te paunu ‘aratita, peanuts sixpence a pound. ‘ārau, (-a, -‘ia). Get hold of (i) something touch, handle, reach for (ki) something. ‘Auraka rava kōtou e ‘ārau ‘ua atu ki tēta‘i ‘ua rākau i runga i tōna kāinga. you mustn’t touch any of the fruit on his grounds; kare ‘e rauka iā koe i te ‘ārau mai i tēta‘i potonga va‘ie ki tō rima ka ‘aere mai ei? couldn’t you manage to pick up (get hold of with your hands) a bit of firewood as you come?; kua topa ‘aia ki roto i te tai i tōna ‘ārau‘anga i te ‘akari e pānū ra. he fell into the sea as she (tried to) get hold of the floating coconut; kāre i mou taua ‘apinga i tōku ‘ārau‘anga ē kua topa ki roto i te tai. I couldn’t hold the thing when I got my hands to it and it fell into the water; kāre rava au e tae i te ‘ārau ‘ua atu ki tā tēta‘i mea. I could never bring myself to make off with other people’s things; ‘Ārau‘ia mai tērā‘o punu. get hold of that tin there. [Ck. *aa-rau.] ‘āraurau, (-a, -‘ia), fq. ‘ārau. Get hold of, touch, meddle with, take. ‘Auraka tō kōtou rima kia ‘āraurau ‘aere ki teia au niuniu. don’t go meddling with these wires; ‘āraurau‘ia mai tēta‘i au kīkau marō mē ‘oki mai kōrua ki te kāinga. get hold of some dry coconut leaves on your way home; ‘e tangata rima ‘āraurau ‘apinga tika ai koe. you are always meddling with (or taking) things. ‘ārāvei, v.t., v.i., recip. Meet, encounter. Kia matakite i te ‘aere ki te tua kauī mē ‘ārāvei koe ki te mōtokā. be careful to keep to the left if you meet a car; kāre rātou i raveraveā i te tamaki i tō rātou ‘ārāvei‘anga ki te ‘enemi. they weren’t loath to fight when they came upon the enemy; nō te ‘ārāvei mai māua iāia i roto i te ‘are maki. we’ve been to see him in hospital; ‘e tangata ‘ārāvei putuputu ‘aia ki te manuia. he often strikes lucky; ‘e mānganui te manamanatā tei ‘ārāvei kia mātou. we met with a lot of difficulties; kāre koe e ‘ārāvei i te kai mei tēia te tū i reira. you won’t come across food like this there; te ngā‘i i ‘ārāvei ei te moana ē te rangi. the place where sea and sky meet."
‘are,", n. 1. House, building. ‘E ‘are rau tōna, kua pāruru‘ia ki te koro. he has a thatched house with wattled walls. ‘Are ‘a‘ao ‘ua rākau, fruit-packing shed. ‘Are ‘āiti, freezer, ice-cream shop. ‘Are ‘akaanuanu, freezer. ‘are ‘akavā-‘anga, courthouse. ‘Are ‘āpi‘i, school. ‘Are ‘āuri, gaol. Kua tīria ‘aia ki roto i te ‘are ‘āuri. he was thrown into gaol. ‘Are ariki, palace. ‘Are kākō, cargo shed, warehouse. ‘Are kariei, ‘are karioi, entertainment hall, (in the old days) a house devoted to dancing and games. Tāpae mai ki te ‘are kariei kia kite koe i te au peu mataora. come to the entertainment hall and see all the fun. ‘Are kāvamani, Government House, government offices. ‘Are kīkau, house thatched with coconut leaves. ‘Are kōrero, 1. a house where Maori history, genealogies, myths and legends were taught to the young, and where young men were instructed in the art of warfare. 2. A Maori historian, esp. an expert in genealogies; ko tā tēia ‘are kōrero tēia i kite, tē vai atū ra tā tēta‘i. that’s what this particular ‘are kōrero knows, other historians may have something different. ‘Are kūki, cook-house, kitchen. ‘Are maki, hospital. ‘Are maki marō, sanatorium. ‘Are meangiti, lavatory (euphem.). ‘E ‘are meangiti iti, a small lavatory. ‘Are moe, dwelling-house. ‘Are mōrī, lighthouse. ‘Āre mōtokā, garage, cab of car. ‘Are ‘orometua, mission home. ‘Are ‘ōtera, hotel. ‘are patu, stone or concrete house. ‘Are nēneva, asylum. ‘Are pirīki, brick-built house. ‘Are rau, house thatched with pandanus. ‘Are rākau, timber-built house. ‘Are pure, church. ‘Are repo, lavatory; E tāmā i te ‘are repo i te au pōpongi kātoatoa ma te pīpī ki te vairākau. clean the lavatory every morning and sprinkle it with disinfectant. ‘Are tāpa‘e‘anga, ‘are tāpae‘anga, way-side inn. ‘Are tāpeka(‘anga), gaol. ‘Are tārekareka, recreation hall. ‘Are teata, cinema, theatre. ‘Are tī, tea shop. ‘Are toa, shop. ‘Are torōka, cab of truck. ‘Are (tunu‘anga) varaoa, bakery. ‘Are tūpaki‘anga ‘āuri, forge, smithy. ‘Are tūrama, lighthouse. ‘Are ture, courthouse. ‘Are umu, kitchen, cook-house. ‘Are ‘uipā‘anga, meeting-house. ‘Are vairanga ‘apinga, store-house. Kapakapā ‘are, shack. 2. Used as a collective noun before certain kinship terms (teina, tuakana, taeake, tua‘ine, mokopuna). Arataki‘ia mai te au ‘are teina ō‘ou ki te umukai. bring your younger brothers (or sisters) to the feast. (See ‘are‘are, (tā)ngutu‘are.) [Pn. *fale.] ‘ārē, neg. No, not (Mang. dial., cf. Rar. kāre). ārea, n. Wide-open space, open expanse of land or sea. ‘E ārea ma‘ata tei rotopū i taua ngā motū ra. there is a big expanse of open water betweeen the two islands; ko te ārea tēia i roko‘ia ai tō mātou pa‘ī e te ‘uri‘ia i tērā ake terepu. this is the expanse of sea in which the hurricane struck our ship on the last trip; kā tano teia ārea ‘ei ngā‘i ‘akatō‘anga pa‘īrere. this open space would make a good landing-strip; tei te ārea ‘ua tō matau, tukuna ki raro kia rauka te rima kumi. your hook is hanging in open water (i.e. where there are no rocks and so no fish), let it down to five fathoms. [Ce. *aarea.]"
areare,", v.i. 1. Clear (of water), plain (of water, i.e. not made into tea etc.), trans-parent (of glass). Ka kitea te ika i raro i te vai mē areare meitaki. (you) will see the fish down in the water if it’s nice and clear; nō te areare i te vai, nō reira kua ata mai tōna tūtū. the water was so clear that his reflection showed; kua ve‘u te tai i te ‘aruru‘anga te paura, ē, i te areare‘anga, kua kite rātou ē kua matemate te ika. the water became cloudy when the charge went off, and as it cleared they saw that the fish were dead. i‘o areare, n., clear glass (as opposed to i‘o pōpōiri, frosted glass). kāre au e inu i te tī, ‘e vai areare ‘ua tāku ka ‘inangaro. I won’t have any tea, I’d like just plain water. 2. Weak (of tea, coffee). Kua areare te tī. the tea is getting weak now. 3. Blurred, hazy. Kua areare ‘ua te ‘apinga i te kino‘anga tōna mata. with his eyes being bad, things looked blurred. [Ta. *areare.]"
‘are‘are,", v.i. 1. Having houses. Mē ‘e ‘are‘are ‘aere tō reira ko taua ngā‘ī ra ia. if there are houses about, that‘ll be the place. 2. Overhanging (of projecting rocks). ‘E toka ‘are‘are ‘ua taua tokā ra, kāre rava koe e rari i te ua. it’s an overhanging rock, you won’t get rained on at all. 3. Clear and empty, vacant (of caves and holes). Kia tae atu mātou ki reira, tē ‘are‘are ‘uā ra te va‘arua, kāre ‘e mea i roto. when we got there the hole was quite empty, nothing was in it; i te ‘are‘are‘anga te ngūtupa o te ana ia rātou i te ‘akaātea, kua tomo rātou ki roto ē kua ārai ‘aka‘ou. when they had got the mouth of the cave clear, they went inside and blocked it up again (behind them). [‘are RR.] ‘ārenga, v.i. (Become) yellowish. [‘ā-7, renga.] ‘ārengarenga, v.i., fq. ‘ārenga. (Become) yellowish. [‘ā-7, renga RR.] ārerāmoe, see ārarāmoe."
arero,", n. 1. Tongue. Kua āterotero mai ‘aia i tōna arero kiāku. he kept putting his tongue out at me; ‘e punu arero māmoe tāna i ‘oko mai ei nāku. he bought me a tin of sheep’s tongues. 2. Valve (of tyre). Kua kino te arero o te pātikara. the bicycle has a faulty valve. (See piriarero.) [Pn. *‘alelo.] ‘āreto, n. 1. The Eucharist. Kua ‘akatapu‘ia te ‘āreto i te oti‘anga i te ‘ākonokono. the Eucharist was blessed after it had been prepared. 2. (Obsolete and biblical). Bread, cf. varaoa. [Gk artos.] ‘āre‘ure‘u, v.i. Getting gray, grayish. 
[‘ā-8, re‘u RR.]"
